t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
4.091,0.429626,0.00428204,0.15007,0.274219,2.94556,0.211233,-0.0122982,0.0120102,-0.0264709,-1.56837,0.741095,1.9497,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.169045,0.635209,1.59905,0.472252,-5.46311,-0.664072,6.71253,-8.6732,-10.3737,-21.9377,3.46885,2.94125,-0.07856,0.160973,-0.305719,-0.00255527,-0.00139992,8.47455e-05
4.092,0.429614,0.00429248,0.150043,0.272775,2.94626,0.213061,-0.0123357,0.0119115,-0.0265036,-1.56059,0.738249,1.94205,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.168305,0.635381,1.59836,0.470053,-5.46276,-0.663779,6.68807,-8.67179,-10.3566,-21.8512,3.48611,2.94023,-0.0785726,0.160211,-0.306197,-0.00254336,-0.00139931,8.54605e-05
4.093,0.429601,0.00430282,0.150016,0.271337,2.94695,0.214881,-0.0123726,0.0118127,-0.0265352,-1.55285,0.735423,1.93439,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.167567,0.635554,1.59768,0.467863,-5.46241,-0.663485,6.66363,-8.67049,-10.3394,-21.7648,3.50312,2.93918,-0.0785827,0.159451,-0.306674,-0.00253149,-0.00139866,8.61669e-05
4.094,0.429588,0.00431306,0.149989,0.269907,2.94764,0.216694,-0.012409,0.0117137,-0.026566,-1.54513,0.732616,1.92673,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.166831,0.635727,1.597,0.465682,-5.46206,-0.663192,6.6392,-8.66928,-10.3223,-21.6785,3.51988,2.93809,-0.0785904,0.158693,-0.30715,-0.00251966,-0.00139798,8.68649e-05
4.095,0.429575,0.0043232,0.149962,0.268484,2.94833,0.218498,-0.0124448,0.0116145,-0.0265958,-1.53745,0.729827,1.91907,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.166098,0.635902,1.59632,0.46351,-5.46171,-0.662899,6.61479,-8.66819,-10.3053,-21.5923,3.53638,2.93698,-0.0785956,0.157938,-0.307624,-0.00250786,-0.00139726,8.75543e-05
4.096,0.429562,0.00433323,0.149935,0.267069,2.94901,0.220296,-0.0124801,0.0115153,-0.0266247,-1.5298,0.727057,1.91141,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.165367,0.636078,1.59564,0.461346,-5.46136,-0.662606,6.5904,-8.66719,-10.2882,-21.5063,3.55263,2.93583,-0.0785984,0.157184,-0.308096,-0.00249609,-0.0013965,8.82353e-05
4.097,0.429549,0.00434316,0.149908,0.26566,2.9497,0.222085,-0.0125148,0.0114159,-0.0266526,-1.52218,0.724306,1.90374,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.164638,0.636254,1.59496,0.45919,-5.461,-0.662313,6.56603,-8.66629,-10.2712,-21.4203,3.56864,2.93466,-0.0785987,0.156433,-0.308567,-0.00248436,-0.00139571,8.89078e-05
4.098,0.429536,0.004353,0.149881,0.264259,2.95038,0.223867,-0.0125489,0.0113165,-0.0266797,-1.51459,0.721573,1.89607,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.163911,0.636431,1.59429,0.457044,-5.46065,-0.66202,6.54168,-8.66549,-10.2543,-21.3345,3.5844,2.93345,-0.0785967,0.155684,-0.309037,-0.00247266,-0.00139489,8.95718e-05
4.099,0.429523,0.00436273,0.149854,0.262864,2.95106,0.225641,-0.0125826,0.0112169,-0.0267058,-1.50703,0.718859,1.8884,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.163187,0.63661,1.59362,0.454905,-5.46029,-0.661727,6.51735,-8.66479,-10.2373,-21.2489,3.59992,2.93222,-0.0785923,0.154938,-0.309505,-0.00246099,-0.00139403,9.02274e-05
4.1,0.429509,0.00437236,0.149827,0.261477,2.95173,0.227407,-0.0126157,0.0111173,-0.026731,-1.49951,0.716162,1.88073,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.162465,0.636789,1.59295,0.452776,-5.45993,-0.661435,6.49304,-8.66419,-10.2204,-21.1634,3.6152,2.93096,-0.0785856,0.154193,-0.309972,-0.00244936,-0.00139313,9.08746e-05
4.101,0.429496,0.00438189,0.1498,0.260097,2.95241,0.229166,-0.0126482,0.0110175,-0.0267553,-1.49201,0.713484,1.87306,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.161745,0.636969,1.59228,0.450655,-5.45957,-0.661142,6.46876,-8.66368,-10.2035,-21.078,3.63024,2.92967,-0.0785765,0.153451,-0.310437,-0.00243777,-0.00139221,9.15134e-05
4.102,0.429483,0.00439132,0.149772,0.258724,2.95308,0.230917,-0.0126802,0.0109177,-0.0267788,-1.48455,0.710823,1.86539,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.161028,0.637149,1.59161,0.448542,-5.45921,-0.66085,6.4445,-8.66327,-10.1867,-20.9928,3.64504,2.92836,-0.0785652,0.152711,-0.310901,-0.00242621,-0.00139124,9.21438e-05
4.103,0.42947,0.00440065,0.149745,0.257357,2.95375,0.23266,-0.0127117,0.0108179,-0.0268013,-1.47711,0.70818,1.85772,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.160313,0.637331,1.59095,0.446439,-5.45884,-0.660558,6.42026,-8.66296,-10.1699,-20.9077,3.6596,2.92702,-0.0785515,0.151974,-0.311363,-0.00241468,-0.00139025,9.27659e-05
4.104,0.429457,0.00440987,0.149718,0.255998,2.95441,0.234396,-0.0127426,0.010718,-0.0268229,-1.46971,0.705555,1.85005,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.1596,0.637513,1.59029,0.444343,-5.45847,-0.660265,6.39605,-8.66274,-10.1531,-20.8228,3.67393,2.92565,-0.0785356,0.151238,-0.311824,-0.00240319,-0.00138922,9.33797e-05
4.105,0.429444,0.004419,0.149691,0.254646,2.95508,0.236124,-0.012773,0.010618,-0.0268436,-1.46233,0.702947,1.84238,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.158889,0.637697,1.58963,0.442256,-5.45811,-0.659973,6.37186,-8.66261,-10.1364,-20.738,3.68802,2.92426,-0.0785174,0.150505,-0.312284,-0.00239174,-0.00138816,9.39851e-05
4.106,0.42943,0.00442803,0.149664,0.2533,2.95574,0.237844,-0.0128028,0.010518,-0.0268635,-1.45499,0.700356,1.83472,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.158181,0.637881,1.58897,0.440178,-5.45774,-0.659682,6.3477,-8.66257,-10.1197,-20.6534,3.70189,2.92284,-0.078497,0.149774,-0.312742,-0.00238032,-0.00138707,9.45822e-05
4.107,0.429417,0.00443695,0.149637,0.251962,2.9564,0.239557,-0.0128322,0.010418,-0.0268824,-1.44768,0.697782,1.82705,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.157475,0.638065,1.58831,0.438108,-5.45737,-0.65939,6.32357,-8.66262,-10.103,-20.5689,3.71552,2.9214,-0.0784744,0.149046,-0.313198,-0.00236894,-0.00138595,9.51711e-05
4.108,0.429404,0.00444578,0.14961,0.25063,2.95705,0.241262,-0.012861,0.0103179,-0.0269005,-1.44039,0.695225,1.81939,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.156772,0.638251,1.58766,0.436046,-5.457,-0.659098,6.29947,-8.66276,-10.0864,-20.4846,3.72893,2.91993,-0.0784495,0.14832,-0.313653,-0.00235759,-0.00138479,9.57518e-05
4.109,0.42939,0.0044545,0.149582,0.249305,2.95771,0.242959,-0.0128892,0.0102178,-0.0269177,-1.43314,0.692685,1.81173,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.15607,0.638437,1.58701,0.433993,-5.45662,-0.658807,6.2754,-8.66299,-10.0698,-20.4005,3.74211,2.91844,-0.0784226,0.147596,-0.314107,-0.00234628,-0.00138361,9.63242e-05
4.11,0.429377,0.00446313,0.149555,0.247987,2.95836,0.244649,-0.012917,0.0101177,-0.0269341,-1.42592,0.690162,1.80408,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.155371,0.638624,1.58636,0.431949,-5.45625,-0.658516,6.25136,-8.66331,-10.0533,-20.3165,3.75507,2.91693,-0.0783934,0.146874,-0.314559,-0.00233501,-0.00138239,9.68885e-05
4.111,0.429364,0.00447165,0.149528,0.246675,2.95901,0.246332,-0.0129442,0.0100177,-0.0269496,-1.41873,0.687655,1.79643,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.154674,0.638812,1.58571,0.429913,-5.45588,-0.658225,6.22735,-8.66371,-10.0368,-20.2327,3.76781,2.91539,-0.0783622,0.146155,-0.315009,-0.00232377,-0.00138114,9.74446e-05
4.112,0.42935,0.00448008,0.149501,0.245371,2.95966,0.248006,-0.0129709,0.0099176,-0.0269642,-1.41157,0.685165,1.78878,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.15398,0.639001,1.58506,0.427885,-5.4555,-0.657934,6.20337,-8.6642,-10.0203,-20.1491,3.78032,2.91383,-0.0783288,0.145438,-0.315458,-0.00231257,-0.00137987,9.79926e-05
4.113,0.429337,0.00448841,0.149474,0.244073,2.96031,0.249673,-0.0129971,0.00981754,-0.026978,-1.40443,0.682691,1.78114,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.153288,0.63919,1.58442,0.425865,-5.45512,-0.657643,6.17942,-8.66478,-10.0038,-20.0656,3.79262,2.91225,-0.0782933,0.144724,-0.315906,-0.0023014,-0.00137856,9.85325e-05
4.114,0.429324,0.00449663,0.149446,0.242781,2.96095,0.251333,-0.0130228,0.00971751,-0.0269909,-1.39733,0.680233,1.77351,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.152598,0.63938,1.58378,0.423854,-5.45474,-0.657352,6.1555,-8.66544,-9.98744,-19.9824,3.8047,2.91065,-0.0782557,0.144012,-0.316352,-0.00229027,-0.00137722,9.90643e-05
4.115,0.42931,0.00450476,0.149419,0.241496,2.96159,0.252985,-0.013048,0.00961751,-0.027003,-1.39026,0.677791,1.76588,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.15191,0.639571,1.58314,0.421852,-5.45436,-0.657062,6.13162,-8.66618,-9.97107,-19.8993,3.81657,2.90902,-0.0782161,0.143302,-0.316797,-0.00227918,-0.00137586,9.95881e-05
4.116,0.429297,0.00451278,0.149392,0.240218,2.96223,0.25463,-0.0130726,0.00951755,-0.0270142,-1.38322,0.675364,1.75825,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.151225,0.639762,1.5825,0.419857,-5.45398,-0.656771,6.10777,-8.667,-9.95474,-19.8163,3.82822,2.90738,-0.0781745,0.142595,-0.31724,-0.00226812,-0.00137446,0.000100104
4.117,0.429283,0.00452071,0.149365,0.238947,2.96287,0.256267,-0.0130968,0.00941763,-0.0270247,-1.37621,0.672954,1.75063,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.150542,0.639954,1.58186,0.417871,-5.4536,-0.656481,6.08396,-8.66791,-9.93845,-19.7336,3.83966,2.90571,-0.0781308,0.14189,-0.317681,-0.0022571,-0.00137304,0.000100612
4.118,0.42927,0.00452854,0.149338,0.237681,2.9635,0.257896,-0.0131204,0.00931776,-0.0270342,-1.36923,0.670559,1.74302,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.149861,0.640147,1.58123,0.415893,-5.45321,-0.656191,6.06018,-8.66889,-9.9222,-19.6511,3.85089,2.90403,-0.0780851,0.141187,-0.318121,-0.00224612,-0.00137159,0.000101112
4.119,0.429256,0.00453627,0.149311,0.236423,2.96414,0.259518,-0.0131435,0.00921795,-0.027043,-1.36227,0.668179,1.73541,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.149183,0.64034,1.5806,0.413924,-5.45283,-0.655901,6.03644,-8.66996,-9.90599,-19.5687,3.86191,2.90232,-0.0780375,0.140487,-0.318559,-0.00223518,-0.00137011,0.000101604
4.12,0.429243,0.0045439,0.149283,0.235171,2.96477,0.261133,-0.0131662,0.00911821,-0.0270509,-1.35535,0.665815,1.72782,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.148506,0.640534,1.57997,0.411962,-5.45244,-0.655612,6.01273,-8.6711,-9.88981,-19.4865,3.87273,2.9006,-0.0779879,0.13979,-0.318996,-0.00222427,-0.0013686,0.000102088
4.121,0.429229,0.00455143,0.149256,0.233925,2.96539,0.26274,-0.0131883,0.00901854,-0.0270581,-1.34846,0.663466,1.72023,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.147833,0.640729,1.57934,0.410009,-5.45205,-0.655322,5.98907,-8.67232,-9.87368,-19.4045,3.88335,2.89886,-0.0779363,0.139094,-0.319432,-0.0022134,-0.00136707,0.000102564
4.122,0.429216,0.00455886,0.149229,0.232686,2.96602,0.264339,-0.0132099,0.00891894,-0.0270644,-1.3416,0.661132,1.71264,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.147161,0.640924,1.57871,0.408064,-5.45167,-0.655033,5.96544,-8.67362,-9.85758,-19.3227,3.89376,2.8971,-0.0778828,0.138401,-0.319866,-0.00220257,-0.0013655,0.000103032
4.123,0.429202,0.0045662,0.149202,0.231453,2.96664,0.265931,-0.0132311,0.00881944,-0.0270699,-1.33476,0.658813,1.70507,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.146492,0.64112,1.57809,0.406128,-5.45128,-0.654744,5.94185,-8.67499,-9.84153,-19.2411,3.90397,2.89532,-0.0778274,0.137711,-0.320298,-0.00219177,-0.00136392,0.000103493
4.124,0.429189,0.00457344,0.149175,0.230227,2.96727,0.267516,-0.0132518,0.00872002,-0.0270746,-1.32796,0.656509,1.6975,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.145825,0.641316,1.57746,0.404199,-5.45089,-0.654455,5.91829,-8.67644,-9.82551,-19.1597,3.91398,2.89352,-0.0777701,0.137023,-0.320729,-0.00218101,-0.0013623,0.000103946
4.125,0.429175,0.00458058,0.149148,0.229007,2.96789,0.269093,-0.0132719,0.00862071,-0.0270786,-1.32118,0.654219,1.68995,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.14516,0.641514,1.57684,0.402279,-5.45049,-0.654166,5.89478,-8.67796,-9.80954,-19.0785,3.92379,2.89171,-0.0777109,0.136337,-0.321158,-0.00217029,-0.00136066,0.000104391
4.126,0.429161,0.00458762,0.14912,0.227793,2.9685,0.270663,-0.0132916,0.0085215,-0.0270817,-1.31444,0.651944,1.6824,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.144498,0.641711,1.57622,0.400367,-5.4501,-0.653878,5.87131,-8.67955,-9.7936,-18.9975,3.93341,2.88987,-0.0776499,0.135654,-0.321586,-0.00215961,-0.00135899,0.000104829
4.127,0.429148,0.00459456,0.149093,0.226585,2.96912,0.272225,-0.0133108,0.0084224,-0.0270841,-1.30772,0.649683,1.67486,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.143838,0.64191,1.57561,0.398462,-5.44971,-0.653589,5.84788,-8.68122,-9.77771,-18.9167,3.94283,2.88803,-0.0775871,0.134973,-0.322012,-0.00214896,-0.0013573,0.000105259
4.128,0.429134,0.00460141,0.149066,0.225384,2.96973,0.273781,-0.0133295,0.00832342,-0.0270856,-1.30103,0.647436,1.66734,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.14318,0.642108,1.57499,0.396566,-5.44932,-0.653301,5.82449,-8.68296,-9.76185,-18.8361,3.95206,2.88616,-0.0775224,0.134295,-0.322437,-0.00213835,-0.00135558,0.000105681
4.129,0.429121,0.00460816,0.149039,0.224189,2.97035,0.275328,-0.0133478,0.00822456,-0.0270864,-1.29437,0.645204,1.65982,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.142525,0.642308,1.57438,0.394679,-5.44892,-0.653013,5.80114,-8.68476,-9.74604,-18.7557,3.9611,2.88428,-0.0774559,0.133619,-0.32286,-0.00212778,-0.00135384,0.000106096
4.13,0.429107,0.00461481,0.149012,0.223,2.97096,0.276869,-0.0133655,0.00812583,-0.0270865,-1.28774,0.642985,1.65231,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.141872,0.642508,1.57377,0.392799,-5.44852,-0.652725,5.77784,-8.68664,-9.73026,-18.6756,3.96995,2.88239,-0.0773877,0.132946,-0.323281,-0.00211725,-0.00135207,0.000106503
4.131,0.429093,0.00462137,0.148985,0.221817,2.97156,0.278402,-0.0133828,0.00802724,-0.0270858,-1.28114,0.640781,1.64481,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.141221,0.642708,1.57316,0.390927,-5.44813,-0.652437,5.75458,-8.68859,-9.71453,-18.5956,3.97862,2.88048,-0.0773177,0.132275,-0.323701,-0.00210676,-0.00135028,0.000106903
4.132,0.42908,0.00462783,0.148958,0.220641,2.97217,0.279927,-0.0133996,0.00792879,-0.0270843,-1.27457,0.63859,1.63733,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.140572,0.642909,1.57255,0.389063,-5.44773,-0.65215,5.73136,-8.69061,-9.69884,-18.5158,3.9871,2.87855,-0.0772459,0.131606,-0.32412,-0.0020963,-0.00134847,0.000107296
4.133,0.429066,0.00463419,0.148931,0.21947,2.97277,0.281446,-0.013416,0.00783049,-0.0270821,-1.26802,0.636413,1.62986,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.139926,0.643111,1.57194,0.387207,-5.44733,-0.651862,5.70819,-8.69269,-9.68319,-18.4362,3.99539,2.87661,-0.0771724,0.13094,-0.324537,-0.00208588,-0.00134663,0.000107681
4.134,0.429052,0.00464046,0.148904,0.218306,2.97338,0.282957,-0.0134319,0.00773234,-0.0270791,-1.26151,0.634249,1.62239,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.139282,0.643313,1.57134,0.385359,-5.44693,-0.651575,5.68506,-8.69484,-9.66759,-18.3569,4.0035,2.87466,-0.0770972,0.130277,-0.324952,-0.0020755,-0.00134477,0.000108059
4.135,0.429039,0.00464663,0.148877,0.217148,2.97398,0.284461,-0.0134473,0.00763435,-0.0270754,-1.25502,0.632099,1.61494,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.13864,0.643515,1.57074,0.383519,-5.44653,-0.651288,5.66197,-8.69705,-9.65202,-18.2778,4.01144,2.87269,-0.0770203,0.129616,-0.325366,-0.00206516,-0.00134288,0.000108429
4.136,0.429025,0.00465271,0.14885,0.215995,2.97457,0.285957,-0.0134623,0.00753652,-0.0270709,-1.24856,0.629962,1.60751,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.138001,0.643718,1.57014,0.381687,-5.44613,-0.651002,5.63893,-8.69933,-9.63649,-18.1989,4.01919,2.87071,-0.0769417,0.128957,-0.325778,-0.00205485,-0.00134097,0.000108792
4.137,0.429011,0.00465869,0.148823,0.214849,2.97517,0.287446,-0.0134768,0.00743887,-0.0270658,-1.24213,0.627838,1.60008,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.137363,0.643922,1.56954,0.379863,-5.44573,-0.650715,5.61594,-8.70167,-9.62101,-18.1202,4.02677,2.86871,-0.0768615,0.128301,-0.326189,-0.00204459,-0.00133904,0.000109148
4.138,0.428998,0.00466458,0.148796,0.213709,2.97576,0.288929,-0.0134908,0.00734139,-0.0270599,-1.23573,0.625727,1.59267,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.136728,0.644126,1.56894,0.378047,-5.44532,-0.650429,5.59299,-8.70408,-9.60557,-18.0417,4.03417,2.8667,-0.0767796,0.127647,-0.326598,-0.00203436,-0.00133709,0.000109497
4.139,0.428984,0.00467037,0.148769,0.212575,2.97636,0.290403,-0.0135045,0.00724409,-0.0270533,-1.22936,0.623629,1.58527,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.136096,0.64433,1.56835,0.376239,-5.44492,-0.650143,5.57009,-8.70655,-9.59017,-17.9634,4.04139,2.86468,-0.0766961,0.126996,-0.327006,-0.00202417,-0.00133511,0.000109838
4.14,0.42897,0.00467607,0.148742,0.211446,2.97695,0.291871,-0.0135176,0.00714697,-0.0270459,-1.22301,0.621544,1.57788,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.135466,0.644535,1.56776,0.374438,-5.44452,-0.649857,5.54724,-8.70908,-9.57482,-17.8854,4.04845,2.86265,-0.076611,0.126348,-0.327412,-0.00201402,-0.00133312,0.000110173
4.141,0.428956,0.00468168,0.148715,0.210324,2.97754,0.293332,-0.0135303,0.00705005,-0.0270379,-1.2167,0.619472,1.57051,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.134837,0.644741,1.56717,0.372645,-5.44411,-0.649571,5.52444,-8.71167,-9.5595,-17.8076,4.05533,2.8606,-0.0765243,0.125701,-0.327816,-0.0020039,-0.0013311,0.0001105
4.142,0.428943,0.00468719,0.148688,0.209207,2.97812,0.294785,-0.0135426,0.00695332,-0.0270292,-1.21041,0.617412,1.56315,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.134212,0.644946,1.56658,0.37086,-5.44371,-0.649286,5.50168,-8.71432,-9.54423,-17.73,4.06205,2.85854,-0.076436,0.125058,-0.328219,-0.00199383,-0.00132906,0.000110821
4.143,0.428929,0.0046926,0.148661,0.208097,2.97871,0.296231,-0.0135544,0.0068568,-0.0270198,-1.20415,0.615364,1.5558,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.133588,0.645153,1.56599,0.369083,-5.4433,-0.649,5.47897,-8.71704,-9.529,-17.6526,4.0686,2.85648,-0.0763462,0.124416,-0.328621,-0.00198379,-0.001327,0.000111134
4.144,0.428915,0.00469793,0.148634,0.206992,2.97929,0.29767,-0.0135658,0.00676048,-0.0270096,-1.19791,0.613329,1.54847,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.132967,0.645359,1.5654,0.367314,-5.44289,-0.648715,5.45632,-8.71981,-9.51382,-17.5755,4.07498,2.85439,-0.0762548,0.123778,-0.32902,-0.00197379,-0.00132491,0.000111441
4.145,0.428902,0.00470316,0.148608,0.205892,2.97987,0.299102,-0.0135768,0.00666437,-0.0269988,-1.19171,0.611306,1.54115,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.132348,0.645566,1.56482,0.365552,-5.44249,-0.64843,5.43371,-8.72263,-9.49867,-17.4985,4.08119,2.8523,-0.0761619,0.123142,-0.329419,-0.00196383,-0.00132281,0.000111741
4.146,0.428888,0.0047083,0.148581,0.204799,2.98045,0.300527,-0.0135873,0.00656848,-0.0269874,-1.18553,0.609296,1.53385,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.131731,0.645774,1.56424,0.363798,-5.44208,-0.648146,5.41115,-8.72552,-9.48357,-17.4218,4.08725,2.8502,-0.0760675,0.122508,-0.329815,-0.00195391,-0.00132069,0.000112033
4.147,0.428874,0.00471334,0.148554,0.203711,2.98103,0.301945,-0.0135974,0.00647281,-0.0269752,-1.17938,0.607297,1.52656,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.131117,0.645982,1.56366,0.362052,-5.44167,-0.647861,5.38864,-8.72846,-9.46851,-17.3454,4.09314,2.84809,-0.0759716,0.121877,-0.33021,-0.00194402,-0.00131855,0.00011232
4.148,0.42886,0.0047183,0.148527,0.20263,2.9816,0.303356,-0.0136071,0.00637737,-0.0269624,-1.17325,0.60531,1.51928,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.130504,0.64619,1.56308,0.360313,-5.44126,-0.647577,5.36618,-8.73146,-9.4535,-17.2691,4.09888,2.84597,-0.0758742,0.121248,-0.330604,-0.00193418,-0.00131639,0.000112599
4.149,0.428847,0.00472316,0.1485,0.201553,2.98218,0.30476,-0.0136164,0.00628215,-0.0269489,-1.16716,0.603335,1.51203,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.129895,0.646399,1.5625,0.358582,-5.44085,-0.647293,5.34377,-8.73451,-9.43853,-17.1931,4.10446,2.84383,-0.0757754,0.120622,-0.330996,-0.00192437,-0.00131421,0.000112872
4.15,0.428833,0.00472793,0.148474,0.200483,2.98275,0.306156,-0.0136252,0.00618717,-0.0269348,-1.16109,0.601372,1.50478,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.129287,0.646608,1.56193,0.356859,-5.44044,-0.647009,5.32142,-8.73762,-9.4236,-17.1174,4.10988,2.84169,-0.0756751,0.119998,-0.331386,-0.0019146,-0.001312,0.000113138
4.151,0.428819,0.00473261,0.148447,0.199418,2.98332,0.307546,-0.0136336,0.00609242,-0.02692,-1.15505,0.59942,1.49755,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.128681,0.646817,1.56136,0.355143,-5.44003,-0.646725,5.29911,-8.74078,-9.40871,-17.0418,4.11514,2.83954,-0.0755734,0.119377,-0.331775,-0.00190487,-0.00130979,0.000113397
4.152,0.428805,0.0047372,0.14842,0.198358,2.98389,0.308929,-0.0136417,0.00599792,-0.0269046,-1.14903,0.59748,1.49034,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.128078,0.647027,1.56078,0.353435,-5.43962,-0.646442,5.27686,-8.74399,-9.39387,-16.9665,4.12025,2.83738,-0.0754703,0.118758,-0.332162,-0.00189518,-0.00130755,0.00011365
4.153,0.428792,0.0047417,0.148394,0.197305,2.98446,0.310305,-0.0136493,0.00590367,-0.0268885,-1.14305,0.595551,1.48315,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.127477,0.647237,1.56022,0.351734,-5.4392,-0.646159,5.25466,-8.74726,-9.37907,-16.8914,4.12521,2.83521,-0.0753658,0.118142,-0.332548,-0.00188552,-0.00130529,0.000113896
4.154,0.428778,0.0047461,0.148367,0.196257,2.98502,0.311674,-0.0136564,0.00580966,-0.0268718,-1.13708,0.593633,1.47597,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.126879,0.647448,1.55965,0.350041,-5.43879,-0.645876,5.23252,-8.75057,-9.36432,-16.8166,4.13002,2.83303,-0.0752599,0.117528,-0.332932,-0.00187591,-0.00130302,0.000114136
4.155,0.428764,0.00475042,0.14834,0.195214,2.98558,0.313036,-0.0136632,0.00571592,-0.0268545,-1.13115,0.591727,1.4688,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.126282,0.647658,1.55908,0.348356,-5.43838,-0.645593,5.21042,-8.75394,-9.34961,-16.742,4.13468,2.83085,-0.0751527,0.116917,-0.333315,-0.00186633,-0.00130073,0.000114369
4.156,0.42875,0.00475465,0.148314,0.194177,2.98615,0.314391,-0.0136696,0.00562243,-0.0268365,-1.12524,0.589831,1.46166,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.125688,0.64787,1.55852,0.346677,-5.43796,-0.64531,5.18838,-8.75736,-9.33494,-16.6676,4.1392,2.82865,-0.0750441,0.116308,-0.333696,-0.00185679,-0.00129842,0.000114596
