t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
5.854,0.422708,8.43898e-05,0.140201,0.0267599,-3.10127,0.328441,-0.000160964,-0.000100066,7.15466e-05,-0.00910464,-0.00302602,-0.119227,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00712659,0.758913,1.36329,0.0154552,-5.22548,-0.343922,0.0188455,-12.395,-4.11594,-0.0400388,-0.0227189,1.22387,0.0216927,0.0141685,-0.39888,-0.000182844,0.000234484,4.14984e-07
5.855,0.422708,8.42963e-05,0.140201,0.0267508,-3.10127,0.328322,-0.000160448,-9.96538e-05,7.14181e-05,-0.0091099,-0.00303295,-0.119176,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00712487,0.758911,1.3633,0.0154511,-5.22548,-0.3438,0.0188757,-12.395,-4.11586,-0.0400948,-0.0228278,1.22344,0.0216945,0.0141643,-0.39888,-0.000182791,0.000234506,4.15168e-07
5.856,0.422708,8.42032e-05,0.140201,0.0267416,-3.10128,0.328204,-0.000159934,-9.92434e-05,7.12896e-05,-0.00911512,-0.00303985,-0.119126,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00712315,0.758909,1.3633,0.015447,-5.22549,-0.343678,0.0189057,-12.395,-4.11579,-0.0401507,-0.0229362,1.223,0.0216962,0.01416,-0.39888,-0.000182737,0.000234527,4.15352e-07
5.857,0.422708,8.41104e-05,0.140201,0.0267324,-3.10128,0.328085,-0.000159421,-9.88349e-05,7.1161e-05,-0.00912031,-0.00304671,-0.119075,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00712142,0.758907,1.3633,0.0154429,-5.22549,-0.343555,0.0189356,-12.3951,-4.11571,-0.0402064,-0.0230441,1.22257,0.0216979,0.0141557,-0.39888,-0.000182684,0.000234549,4.15536e-07
5.858,0.422708,8.40181e-05,0.140201,0.0267232,-3.10128,0.327967,-0.00015891,-9.84283e-05,7.10324e-05,-0.00912547,-0.00305352,-0.119025,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00711969,0.758905,1.3633,0.0154388,-5.22549,-0.343433,0.0189653,-12.3951,-4.11564,-0.0402619,-0.0231514,1.22214,0.0216996,0.0141514,-0.39888,-0.00018263,0.000234571,4.1572e-07
5.859,0.422708,8.39261e-05,0.140201,0.026714,-3.10129,0.327849,-0.0001584,-9.80235e-05,7.09038e-05,-0.00913059,-0.0030603,-0.118975,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00711795,0.758903,1.36331,0.0154347,-5.22549,-0.343311,0.018995,-12.3951,-4.11556,-0.0403171,-0.0232582,1.2217,0.0217013,0.0141472,-0.39888,-0.000182577,0.000234592,4.15904e-07
5.86,0.422707,8.38345e-05,0.140202,0.0267047,-3.10129,0.327731,-0.000157891,-9.76205e-05,7.07751e-05,-0.00913569,-0.00306704,-0.118924,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00711621,0.758901,1.36331,0.0154306,-5.2255,-0.343189,0.0190245,-12.3951,-4.11549,-0.0403722,-0.0233644,1.22127,0.021703,0.0141429,-0.39888,-0.000182523,0.000234614,4.16088e-07
5.861,0.422707,8.37432e-05,0.140202,0.0266955,-3.10129,0.327613,-0.000157384,-9.72194e-05,7.06463e-05,-0.00914075,-0.00307374,-0.118874,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00711447,0.758899,1.36331,0.0154265,-5.2255,-0.343067,0.0190539,-12.3951,-4.11541,-0.0404272,-0.0234701,1.22084,0.0217047,0.0141386,-0.39888,-0.00018247,0.000234635,4.16273e-07
5.862,0.422707,8.36524e-05,0.140202,0.0266863,-3.1013,0.327495,-0.000156878,-9.68201e-05,7.05175e-05,-0.00914579,-0.0030804,-0.118824,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00711272,0.758897,1.36332,0.0154224,-5.2255,-0.342945,0.0190832,-12.3951,-4.11534,-0.0404819,-0.0235753,1.22041,0.0217064,0.0141343,-0.39888,-0.000182416,0.000234656,4.16458e-07
5.863,0.422707,8.35619e-05,0.140202,0.0266771,-3.1013,0.327377,-0.000156374,-9.64226e-05,7.03887e-05,-0.00915079,-0.00308703,-0.118773,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00711098,0.758896,1.36332,0.0154182,-5.2255,-0.342823,0.0191123,-12.3951,-4.11527,-0.0405364,-0.02368,1.21997,0.0217081,0.01413,-0.39888,-0.000182362,0.000234678,4.16642e-07
5.864,0.422707,8.34717e-05,0.140202,0.0266678,-3.1013,0.327259,-0.000155871,-9.60269e-05,7.02598e-05,-0.00915575,-0.00309361,-0.118723,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00710922,0.758894,1.36332,0.0154141,-5.22551,-0.342701,0.0191414,-12.3952,-4.11519,-0.0405907,-0.0237841,1.21954,0.0217097,0.0141257,-0.39888,-0.000182309,0.000234699,4.16827e-07
5.865,0.422707,8.3382e-05,0.140202,0.0266586,-3.10131,0.327141,-0.000155369,-9.5633e-05,7.01309e-05,-0.00916069,-0.00310016,-0.118673,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00710747,0.758892,1.36332,0.01541,-5.22551,-0.342579,0.0191703,-12.3952,-4.11512,-0.0406449,-0.0238877,1.21911,0.0217114,0.0141214,-0.39888,-0.000182255,0.00023472,4.17013e-07
5.866,0.422706,8.32926e-05,0.140202,0.0266494,-3.10131,0.327023,-0.000154869,-9.52409e-05,7.0002e-05,-0.0091656,-0.00310666,-0.118623,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00710571,0.75889,1.36333,0.0154058,-5.22551,-0.342457,0.019199,-12.3952,-4.11505,-0.0406988,-0.0239908,1.21868,0.0217131,0.0141171,-0.39888,-0.000182201,0.000234741,4.17198e-07
5.867,0.422706,8.32036e-05,0.140202,0.0266401,-3.10131,0.326905,-0.00015437,-9.48505e-05,6.9873e-05,-0.00917048,-0.00311313,-0.118573,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00710394,0.758888,1.36333,0.0154017,-5.22551,-0.342335,0.0192277,-12.3952,-4.11498,-0.0407526,-0.0240934,1.21825,0.0217148,0.0141128,-0.39888,-0.000182147,0.000234762,4.17383e-07
5.868,0.422706,8.31149e-05,0.140202,0.0266309,-3.10132,0.326787,-0.000153873,-9.4462e-05,6.9744e-05,-0.00917532,-0.00311956,-0.118523,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00710218,0.758886,1.36333,0.0153975,-5.22552,-0.342213,0.0192563,-12.3952,-4.11491,-0.0408062,-0.0241954,1.21781,0.0217164,0.0141085,-0.39888,-0.000182093,0.000234783,4.17568e-07
5.869,0.422706,8.30266e-05,0.140202,0.0266216,-3.10132,0.326669,-0.000153377,-9.40752e-05,6.9615e-05,-0.00918013,-0.00312596,-0.118473,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00710041,0.758884,1.36334,0.0153934,-5.22552,-0.342091,0.0192847,-12.3952,-4.11484,-0.0408596,-0.0242969,1.21738,0.0217181,0.0141041,-0.39888,-0.000182039,0.000234804,4.17754e-07
5.87,0.422706,8.29386e-05,0.140202,0.0266124,-3.10132,0.326552,-0.000152882,-9.36902e-05,6.94859e-05,-0.00918492,-0.00313231,-0.118423,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00709863,0.758882,1.36334,0.0153892,-5.22552,-0.341969,0.019313,-12.3952,-4.11477,-0.0409128,-0.024398,1.21695,0.0217197,0.0140998,-0.39888,-0.000181985,0.000234825,4.1794e-07
5.871,0.422706,8.28511e-05,0.140202,0.0266031,-3.10133,0.326434,-0.000152388,-9.33069e-05,6.93568e-05,-0.00918967,-0.00313863,-0.118373,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00709686,0.75888,1.36334,0.015385,-5.22553,-0.341848,0.0193412,-12.3953,-4.1147,-0.0409658,-0.0244985,1.21652,0.0217214,0.0140955,-0.398879,-0.000181931,0.000234846,4.18125e-07
5.872,0.422706,8.27638e-05,0.140202,0.0265939,-3.10133,0.326317,-0.000151896,-9.29254e-05,6.92277e-05,-0.00919439,-0.00314491,-0.118323,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00709507,0.758878,1.36335,0.0153809,-5.22553,-0.341726,0.0193692,-12.3953,-4.11463,-0.0410186,-0.0245984,1.21609,0.021723,0.0140912,-0.398879,-0.000181877,0.000234867,4.18311e-07
5.873,0.422705,8.26769e-05,0.140202,0.0265846,-3.10133,0.326199,-0.000151406,-9.25456e-05,6.90986e-05,-0.00919908,-0.00315116,-0.118273,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00709329,0.758876,1.36335,0.0153767,-5.22553,-0.341605,0.0193972,-12.3953,-4.11456,-0.0410712,-0.0246979,1.21566,0.0217247,0.0140869,-0.398879,-0.000181823,0.000234888,4.18497e-07
5.874,0.422705,8.25904e-05,0.140202,0.0265753,-3.10133,0.326081,-0.000150916,-9.21676e-05,6.89695e-05,-0.00920374,-0.00315736,-0.118224,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0070915,0.758874,1.36335,0.0153725,-5.22553,-0.341483,0.019425,-12.3953,-4.11449,-0.0411237,-0.0247969,1.21523,0.0217263,0.0140825,-0.398879,-0.000181769,0.000234908,4.18683e-07
5.875,0.422705,8.25042e-05,0.140203,0.026566,-3.10134,0.325964,-0.000150428,-9.17912e-05,6.88403e-05,-0.00920837,-0.00316353,-0.118174,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00708971,0.758872,1.36335,0.0153683,-5.22554,-0.341361,0.0194527,-12.3953,-4.11442,-0.0411759,-0.0248953,1.2148,0.021728,0.0140782,-0.398879,-0.000181714,0.000234929,4.18869e-07
5.876,0.422705,8.24184e-05,0.140203,0.0265567,-3.10134,0.325847,-0.000149942,-9.14166e-05,6.87112e-05,-0.00921297,-0.00316966,-0.118124,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00708792,0.75887,1.36336,0.0153641,-5.22554,-0.34124,0.0194803,-12.3953,-4.11435,-0.041228,-0.0249933,1.21437,0.0217296,0.0140739,-0.398879,-0.00018166,0.00023495,4.19055e-07
5.877,0.422705,8.23329e-05,0.140203,0.0265475,-3.10134,0.325729,-0.000149457,-9.10438e-05,6.8582e-05,-0.00921754,-0.00317576,-0.118074,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00708612,0.758868,1.36336,0.0153599,-5.22554,-0.341119,0.0195077,-12.3953,-4.11428,-0.0412799,-0.0250908,1.21394,0.0217312,0.0140695,-0.398879,-0.000181606,0.00023497,4.19241e-07
5.878,0.422705,8.22478e-05,0.140203,0.0265382,-3.10135,0.325612,-0.000148973,-9.06726e-05,6.84528e-05,-0.00922208,-0.00318182,-0.118025,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00708432,0.758867,1.36336,0.0153557,-5.22554,-0.340997,0.0195351,-12.3953,-4.11422,-0.0413316,-0.0251877,1.21351,0.0217328,0.0140652,-0.398879,-0.000181551,0.000234991,4.19427e-07
5.879,0.422705,8.2163e-05,0.140203,0.0265289,-3.10135,0.325495,-0.00014849,-9.03031e-05,6.83236e-05,-0.00922659,-0.00318784,-0.117975,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00708252,0.758865,1.36337,0.0153515,-5.22555,-0.340876,0.0195623,-12.3954,-4.11415,-0.0413831,-0.0252842,1.21308,0.0217345,0.0140609,-0.398879,-0.000181497,0.000235011,4.19613e-07
5.88,0.422704,8.20785e-05,0.140203,0.0265196,-3.10135,0.325378,-0.000148009,-8.99353e-05,6.81944e-05,-0.00923106,-0.00319383,-0.117926,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00708071,0.758863,1.36337,0.0153473,-5.22555,-0.340754,0.0195894,-12.3954,-4.11408,-0.0414344,-0.0253801,1.21265,0.0217361,0.0140565,-0.398879,-0.000181443,0.000235032,4.198e-07
5.881,0.422704,8.19944e-05,0.140203,0.0265103,-3.10136,0.325261,-0.000147529,-8.95692e-05,6.80652e-05,-0.00923551,-0.00319977,-0.117876,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0070789,0.758861,1.36337,0.0153431,-5.22555,-0.340633,0.0196164,-12.3954,-4.11402,-0.0414855,-0.0254756,1.21222,0.0217377,0.0140522,-0.398879,-0.000181388,0.000235052,4.19986e-07
5.882,0.422704,8.19107e-05,0.140203,0.026501,-3.10136,0.325143,-0.00014705,-8.92048e-05,6.7936e-05,-0.00923993,-0.00320569,-0.117827,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00707709,0.758859,1.36338,0.0153389,-5.22556,-0.340512,0.0196433,-12.3954,-4.11395,-0.0415364,-0.0255705,1.21179,0.0217393,0.0140478,-0.398879,-0.000181334,0.000235072,4.20172e-07
5.883,0.422704,8.18272e-05,0.140203,0.0264917,-3.10136,0.325026,-0.000146573,-8.88421e-05,6.78068e-05,-0.00924432,-0.00321157,-0.117777,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00707527,0.758857,1.36338,0.0153346,-5.22556,-0.340391,0.0196701,-12.3954,-4.11389,-0.0415872,-0.025665,1.21136,0.0217409,0.0140435,-0.398879,-0.000181279,0.000235093,4.20359e-07
5.884,0.422704,8.17441e-05,0.140203,0.0264824,-3.10137,0.324909,-0.000146097,-8.8481e-05,6.76776e-05,-0.00924868,-0.00321741,-0.117728,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00707345,0.758855,1.36338,0.0153304,-5.22556,-0.34027,0.0196967,-12.3954,-4.11382,-0.0416378,-0.025759,1.21093,0.0217425,0.0140391,-0.398879,-0.000181224,0.000235113,4.20545e-07
5.885,0.422704,8.16614e-05,0.140203,0.026473,-3.10137,0.324792,-0.000145622,-8.81216e-05,6.75483e-05,-0.00925301,-0.00322321,-0.117679,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00707163,0.758853,1.36339,0.0153262,-5.22556,-0.340149,0.0197232,-12.3954,-4.11376,-0.0416881,-0.0258525,1.2105,0.0217441,0.0140348,-0.398879,-0.00018117,0.000235133,4.20731e-07
5.886,0.422704,8.1579e-05,0.140203,0.0264637,-3.10137,0.324676,-0.000145149,-8.77638e-05,6.74191e-05,-0.00925731,-0.00322899,-0.117629,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0070698,0.758851,1.36339,0.0153219,-5.22557,-0.340028,0.0197497,-12.3954,-4.11369,-0.0417383,-0.0259455,1.21007,0.0217457,0.0140304,-0.398879,-0.000181115,0.000235153,4.20917e-07
5.887,0.422704,8.14969e-05,0.140203,0.0264544,-3.10138,0.324559,-0.000144677,-8.74077e-05,6.72899e-05,-0.00926158,-0.00323472,-0.11758,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00706797,0.758849,1.36339,0.0153177,-5.22557,-0.339907,0.019776,-12.3954,-4.11363,-0.0417884,-0.026038,1.20964,0.0217473,0.014026,-0.398879,-0.00018106,0.000235173,4.21104e-07
5.888,0.422703,8.14151e-05,0.140203,0.0264451,-3.10138,0.324442,-0.000144206,-8.70533e-05,6.71607e-05,-0.00926582,-0.00324042,-0.117531,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00706614,0.758847,1.36339,0.0153134,-5.22557,-0.339786,0.0198021,-12.3954,-4.11357,-0.0418382,-0.0261301,1.20922,0.0217488,0.0140217,-0.398879,-0.000181006,0.000235193,4.2129e-07
5.889,0.422703,8.13337e-05,0.140203,0.0264357,-3.10138,0.324325,-0.000143737,-8.67004e-05,6.70315e-05,-0.00927003,-0.00324609,-0.117482,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0070643,0.758845,1.3634,0.0153091,-5.22558,-0.339665,0.0198282,-12.3955,-4.1135,-0.0418878,-0.0262216,1.20879,0.0217504,0.0140173,-0.398879,-0.000180951,0.000235213,4.21476e-07
5.89,0.422703,8.12525e-05,0.140204,0.0264264,-3.10139,0.324208,-0.000143268,-8.63492e-05,6.69024e-05,-0.00927422,-0.00325172,-0.117432,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00706246,0.758843,1.3634,0.0153049,-5.22558,-0.339544,0.0198542,-12.3955,-4.11344,-0.0419373,-0.0263127,1.20836,0.021752,0.014013,-0.398879,-0.000180896,0.000235233,4.21663e-07
5.891,0.422703,8.11718e-05,0.140204,0.026417,-3.10139,0.324092,-0.000142802,-8.59996e-05,6.67732e-05,-0.00927837,-0.00325731,-0.117383,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00706062,0.758841,1.3634,0.0153006,-5.22558,-0.339423,0.01988,-12.3955,-4.11338,-0.0419865,-0.0264033,1.20793,0.0217536,0.0140086,-0.398879,-0.000180841,0.000235253,4.21849e-07
5.892,0.422703,8.10913e-05,0.140204,0.0264077,-3.10139,0.323975,-0.000142336,-8.56516e-05,6.6644e-05,-0.0092825,-0.00326287,-0.117334,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00705877,0.758839,1.36341,0.0152963,-5.22558,-0.339302,0.0199057,-12.3955,-4.11332,-0.0420356,-0.0264934,1.2075,0.0217551,0.0140042,-0.398879,-0.000180786,0.000235273,4.22035e-07
5.893,0.422703,8.10112e-05,0.140204,0.0263984,-3.1014,0.323859,-0.000141872,-8.53053e-05,6.65149e-05,-0.00928659,-0.0032684,-0.117285,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00705693,0.758837,1.36341,0.0152921,-5.22559,-0.339181,0.0199313,-12.3955,-4.11325,-0.0420845,-0.026583,1.20708,0.0217567,0.0139998,-0.398878,-0.000180731,0.000235293,4.22221e-07
5.894,0.422703,8.09313e-05,0.140204,0.026389,-3.1014,0.323742,-0.000141409,-8.49605e-05,6.63858e-05,-0.00929066,-0.00327389,-0.117236,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00705507,0.758835,1.36341,0.0152878,-5.22559,-0.339061,0.0199568,-12.3955,-4.11319,-0.0421332,-0.0266722,1.20665,0.0217583,0.0139955,-0.398878,-0.000180676,0.000235313,4.22407e-07
5.895,0.422702,8.08518e-05,0.140204,0.0263796,-3.1014,0.323626,-0.000140947,-8.46173e-05,6.62567e-05,-0.0092947,-0.00327935,-0.117187,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00705322,0.758833,1.36342,0.0152835,-5.22559,-0.33894,0.0199822,-12.3955,-4.11313,-0.0421818,-0.0267609,1.20622,0.0217598,0.0139911,-0.398878,-0.000180621,0.000235332,4.22593e-07
5.896,0.422702,8.07727e-05,0.140204,0.0263703,-3.10141,0.323509,-0.000140487,-8.42757e-05,6.61276e-05,-0.0092987,-0.00328477,-0.117138,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00705136,0.758831,1.36342,0.0152792,-5.2256,-0.338819,0.0200075,-12.3955,-4.11307,-0.0422301,-0.0268492,1.20579,0.0217614,0.0139867,-0.398878,-0.000180566,0.000235352,4.22779e-07
5.897,0.422702,8.06938e-05,0.140204,0.0263609,-3.10141,0.323393,-0.000140028,-8.39357e-05,6.59985e-05,-0.00930268,-0.00329016,-0.117089,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0070495,0.758829,1.36342,0.0152749,-5.2256,-0.338699,0.0200326,-12.3955,-4.11301,-0.0422783,-0.0269369,1.20537,0.0217629,0.0139823,-0.398878,-0.000180511,0.000235371,4.22965e-07
5.898,0.422702,8.06152e-05,0.140204,0.0263516,-3.10141,0.323277,-0.00013957,-8.35973e-05,6.58695e-05,-0.00930664,-0.00329551,-0.117041,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00704764,0.758827,1.36343,0.0152706,-5.2256,-0.338578,0.0200577,-12.3955,-4.11295,-0.0423263,-0.0270242,1.20494,0.0217645,0.0139779,-0.398878,-0.000180456,0.000235391,4.23151e-07
5.899,0.422702,8.0537e-05,0.140204,0.0263422,-3.10142,0.32316,-0.000139113,-8.32604e-05,6.57405e-05,-0.00931056,-0.00330083,-0.116992,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00704577,0.758825,1.36343,0.0152663,-5.2256,-0.338458,0.0200826,-12.3955,-4.11289,-0.0423741,-0.027111,1.20451,0.021766,0.0139735,-0.398878,-0.000180401,0.000235411,4.23337e-07
5.9,0.422702,8.04591e-05,0.140204,0.0263328,-3.10142,0.323044,-0.000138658,-8.29251e-05,6.56115e-05,-0.00931445,-0.00330612,-0.116943,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0070439,0.758823,1.36343,0.015262,-5.22561,-0.338337,0.0201074,-12.3955,-4.11283,-0.0424217,-0.0271974,1.20409,0.0217675,0.0139691,-0.398878,-0.000180345,0.00023543,4.23523e-07
5.901,0.422702,8.03815e-05,0.140204,0.0263234,-3.10142,0.322928,-0.000138204,-8.25914e-05,6.54825e-05,-0.00931832,-0.00331138,-0.116894,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00704203,0.75882,1.36344,0.0152576,-5.22561,-0.338217,0.0201321,-12.3955,-4.11277,-0.0424691,-0.0272833,1.20366,0.0217691,0.0139647,-0.398878,-0.00018029,0.000235449,4.23708e-07
5.902,0.422701,8.03042e-05,0.140204,0.0263141,-3.10143,0.322812,-0.000137751,-8.22592e-05,6.53536e-05,-0.00932216,-0.0033166,-0.116846,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00704015,0.758818,1.36344,0.0152533,-5.22561,-0.338097,0.0201567,-12.3955,-4.11272,-0.0425164,-0.0273688,1.20323,0.0217706,0.0139603,-0.398878,-0.000180235,0.000235469,4.23894e-07
5.903,0.422701,8.02272e-05,0.140204,0.0263047,-3.10143,0.322696,-0.0001373,-8.19286e-05,6.52247e-05,-0.00932597,-0.00332178,-0.116797,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00703827,0.758816,1.36344,0.015249,-5.22562,-0.337976,0.0201812,-12.3956,-4.11266,-0.0425634,-0.0274538,1.20281,0.0217721,0.0139559,-0.398878,-0.000180179,0.000235488,4.24079e-07
5.904,0.422701,8.01505e-05,0.140204,0.0262953,-3.10143,0.32258,-0.000136849,-8.15995e-05,6.50958e-05,-0.00932975,-0.00332694,-0.116748,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00703639,0.758814,1.36345,0.0152447,-5.22562,-0.337856,0.0202055,-12.3956,-4.1126,-0.0426103,-0.0275383,1.20238,0.0217736,0.0139515,-0.398878,-0.000180124,0.000235507,4.24265e-07
5.905,0.422701,8.00741e-05,0.140204,0.0262859,-3.10144,0.322464,-0.0001364,-8.12719e-05,6.4967e-05,-0.0093335,-0.00333206,-0.1167,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0070345,0.758812,1.36345,0.0152403,-5.22562,-0.337736,0.0202298,-12.3956,-4.11254,-0.042657,-0.0276224,1.20196,0.0217751,0.0139471,-0.398878,-0.000180069,0.000235527,4.2445e-07
5.906,0.422701,7.9998e-05,0.140205,0.0262765,-3.10144,0.322348,-0.000135953,-8.09458e-05,6.48382e-05,-0.00933723,-0.00333715,-0.116651,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00703262,0.75881,1.36345,0.015236,-5.22563,-0.337616,0.0202539,-12.3956,-4.11249,-0.0427036,-0.027706,1.20153,0.0217767,0.0139427,-0.398878,-0.000180013,0.000235546,4.24635e-07
5.907,0.422701,7.99222e-05,0.140205,0.0262671,-3.10145,0.322232,-0.000135506,-8.06213e-05,6.47094e-05,-0.00934093,-0.0033422,-0.116603,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00703072,0.758808,1.36346,0.0152316,-5.22563,-0.337495,0.020278,-12.3956,-4.11243,-0.0427499,-0.0277892,1.20111,0.0217782,0.0139383,-0.398878,-0.000179958,0.000235565,4.2482e-07
5.908,0.422701,7.98467e-05,0.140205,0.0262577,-3.10145,0.322116,-0.000135061,-8.02983e-05,6.45807e-05,-0.0093446,-0.00334723,-0.116554,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00702883,0.758806,1.36346,0.0152273,-5.22563,-0.337375,0.0203019,-12.3956,-4.11237,-0.0427961,-0.0278719,1.20068,0.0217797,0.0139339,-0.398878,-0.000179902,0.000235584,4.25005e-07
5.909,0.422701,7.97716e-05,0.140205,0.0262483,-3.10145,0.322,-0.000134617,-7.99768e-05,6.4452e-05,-0.00934824,-0.00335222,-0.116506,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00702693,0.758804,1.36346,0.0152229,-5.22564,-0.337255,0.0203257,-12.3956,-4.11232,-0.0428421,-0.0279542,1.20026,0.0217812,0.0139295,-0.398878,-0.000179846,0.000235603,4.2519e-07
5.91,0.4227,7.96967e-05,0.140205,0.0262389,-3.10146,0.321885,-0.000134174,-7.96568e-05,6.43233e-05,-0.00935185,-0.00335717,-0.116458,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00702503,0.758802,1.36347,0.0152186,-5.22564,-0.337135,0.0203494,-12.3956,-4.11226,-0.0428879,-0.028036,1.19983,0.0217827,0.0139251,-0.398878,-0.000179791,0.000235622,4.25375e-07
5.911,0.4227,7.96221e-05,0.140205,0.0262295,-3.10146,0.321769,-0.000133732,-7.93383e-05,6.41947e-05,-0.00935544,-0.0033621,-0.116409,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00702313,0.7588,1.36347,0.0152142,-5.22564,-0.337015,0.020373,-12.3956,-4.11221,-0.0429335,-0.0281174,1.19941,0.0217842,0.0139207,-0.398878,-0.000179735,0.000235641,4.25559e-07
5.912,0.4227,7.95478e-05,0.140205,0.0262201,-3.10146,0.321653,-0.000133292,-7.90212e-05,6.40662e-05,-0.009359,-0.00336699,-0.116361,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00702123,0.758798,1.36347,0.0152098,-5.22564,-0.336895,0.0203965,-12.3956,-4.11215,-0.0429789,-0.0281983,1.19898,0.0217857,0.0139162,-0.398878,-0.00017968,0.00023566,4.25744e-07
5.913,0.4227,7.94738e-05,0.140205,0.0262107,-3.10147,0.321538,-0.000132853,-7.87057e-05,6.39376e-05,-0.00936253,-0.00337185,-0.116313,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00701932,0.758796,1.36348,0.0152055,-5.22565,-0.336775,0.0204199,-12.3956,-4.1121,-0.0430242,-0.0282788,1.19856,0.0217871,0.0139118,-0.398878,-0.000179624,0.000235679,4.25928e-07
5.914,0.4227,7.94001e-05,0.140205,0.0262013,-3.10147,0.321422,-0.000132415,-7.83916e-05,6.38092e-05,-0.00936604,-0.00337668,-0.116264,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.00701741,0.758794,1.36348,0.0152011,-5.22565,-0.336656,0.0204432,-12.3956,-4.11204,-0.0430693,-0.0283589,1.19813,0.0217886,0.0139074,-0.398878,-0.000179568,0.000235698,4.26112e-07
